"NOMBRE_CAMPO","NEMONICO","TIPO","LONGITUD","RANGO_CLAVES"
"Hogar víctima de desaparición forzada antes de 2024","AP6_14","Numérico",1,"1"
"Hogar víctima de desaparición forzada antes de 2024","AP6_14","Numérico",1,"2"
"Hogar víctima de desaparición forzada antes de 2024","AP6_14","Numérico",1,"9"
"Hogar víctima de desaparición forzada durante 2024","AP6_15_1","Numérico",1,"1"
"Hogar víctima de desaparición forzada durante 2024","AP6_15_1","Numérico",1,"2"
"Hogar víctima de desaparición forzada durante 2024","AP6_15_1","Numérico",1,"9"
"Número de integrantes víctimas de desaparición forzada","AP6_15_2","Numérico",2,"01…30"
"Número de integrantes víctimas de desaparición forzada","AP6_15_2","Numérico",2,"b"
"Compartía alimentos persona 1 víctima de desaparición forzada","AP6_16_1","Numérico",1,"1"
"Compartía alimentos persona 1 víctima de desaparición forzada","AP6_16_1","Numérico",1,"2"
"Compartía alimentos persona 1 víctima de desaparición forzada","AP6_16_1","Numérico",1,"9"
"Compartía alimentos persona 1 víctima de desaparición forzada","AP6_16_1","Numérico",1,"b"
"Regresó viva persona 1","AP6_17_1","Numérico",1,"1"
"Regresó viva persona 1","AP6_17_1","Numérico",1,"2"
"Regresó viva persona 1","AP6_17_1","Numérico",1,"3"
"Regresó viva persona 1","AP6_17_1","Numérico",1,"9"
"Regresó viva persona 1","AP6_17_1","Numérico",1,"b"
"Persona 1 es la misma de secuestro","AP6_18_1","Numérico",1,"1"
"Persona 1 es la misma de secuestro","AP6_18_1","Numérico",1,"2"
"Persona 1 es la misma de secuestro","AP6_18_1","Numérico",1,"9"
"Persona 1 es la misma de secuestro","AP6_18_1","Numérico",1,"b"
"Compartía alimentos persona 2 víctima de desaparición forzada","AP6_16_2","Numérico",1,"1"
"Compartía alimentos persona 2 víctima de desaparición forzada","AP6_16_2","Numérico",1,"2"
"Compartía alimentos persona 2 víctima de desaparición forzada","AP6_16_2","Numérico",1,"9"
"Compartía alimentos persona 2 víctima de desaparición forzada","AP6_16_2","Numérico",1,"b"
"Regresó viva persona 2","AP6_17_2","Numérico",1,"1"
"Regresó viva persona 2","AP6_17_2","Numérico",1,"2"
"Regresó viva persona 2","AP6_17_2","Numérico",1,"3"
"Regresó viva persona 2","AP6_17_2","Numérico",1,"9"
"Regresó viva persona 2","AP6_17_2","Numérico",1,"b"
"Persona 2 es la misma de secuestro","AP6_18_2","Numérico",1,"1"
"Persona 2 es la misma de secuestro","AP6_18_2","Numérico",1,"2"
"Persona 2 es la misma de secuestro","AP6_18_2","Numérico",1,"9"
"Persona 2 es la misma de secuestro","AP6_18_2","Numérico",1,"b"
"Compartía alimentos persona 3 víctima de desaparición forzada","AP6_16_3","Numérico",1,"1"
"Compartía alimentos persona 3 víctima de desaparición forzada","AP6_16_3","Numérico",1,"2"
"Compartía alimentos persona 3 víctima de desaparición forzada","AP6_16_3","Numérico",1,"9"
"Compartía alimentos persona 3 víctima de desaparición forzada","AP6_16_3","Numérico",1,"b"
"Regresó viva persona 3","AP6_17_3","Numérico",1,"1"
"Regresó viva persona 3","AP6_17_3","Numérico",1,"2"
"Regresó viva persona 3","AP6_17_3","Numérico",1,"3"
"Regresó viva persona 3","AP6_17_3","Numérico",1,"9"
"Regresó viva persona 3","AP6_17_3","Numérico",1,"b"
"Persona 3 es la misma de secuestro","AP6_18_3","Numérico",1,"1"
"Persona 3 es la misma de secuestro","AP6_18_3","Numérico",1,"2"
"Persona 3 es la misma de secuestro","AP6_18_3","Numérico",1,"9"
"Persona 3 es la misma de secuestro","AP6_18_3","Numérico",1,"b"
"Compartía alimentos persona 4 víctima de desaparición forzada","AP6_16_4","Numérico",1,"1"
"Compartía alimentos persona 4 víctima de desaparición forzada","AP6_16_4","Numérico",1,"2"
"Compartía alimentos persona 4 víctima de desaparición forzada","AP6_16_4","Numérico",1,"9"
"Compartía alimentos persona 4 víctima de desaparición forzada","AP6_16_4","Numérico",1,"b"
"Regresó viva persona 4","AP6_17_4","Numérico",1,"1"
"Regresó viva persona 4","AP6_17_4","Numérico",1,"2"
"Regresó viva persona 4","AP6_17_4","Numérico",1,"3"
"Regresó viva persona 4","AP6_17_4","Numérico",1,"9"
"Regresó viva persona 4","AP6_17_4","Numérico",1,"b"
"Persona 4 es la misma de secuestro","AP6_18_4","Numérico",1,"1"
"Persona 4 es la misma de secuestro","AP6_18_4","Numérico",1,"2"
"Persona 4 es la misma de secuestro","AP6_18_4","Numérico",1,"9"
"Persona 4 es la misma de secuestro","AP6_18_4","Numérico",1,"b"
"Compartía alimentos persona 5 víctima de desaparición forzada","AP6_16_5","Numérico",1,"1"
"Compartía alimentos persona 5 víctima de desaparición forzada","AP6_16_5","Numérico",1,"2"
"Compartía alimentos persona 5 víctima de desaparición forzada","AP6_16_5","Numérico",1,"9"
"Compartía alimentos persona 5 víctima de desaparición forzada","AP6_16_5","Numérico",1,"b"
"Regresó viva persona 5","AP6_17_5","Numérico",1,"1"
"Regresó viva persona 5","AP6_17_5","Numérico",1,"2"
"Regresó viva persona 5","AP6_17_5","Numérico",1,"3"
"Regresó viva persona 5","AP6_17_5","Numérico",1,"9"
"Regresó viva persona 5","AP6_17_5","Numérico",1,"b"
"Persona 5 es la misma de secuestro","AP6_18_5","Numérico",1,"1"
"Persona 5 es la misma de secuestro","AP6_18_5","Numérico",1,"2"
"Persona 5 es la misma de secuestro","AP6_18_5","Numérico",1,"9"
"Persona 5 es la misma de secuestro","AP6_18_5","Numérico",1,"b"
"Compartía alimentos persona 6 víctima de desaparición forzada","AP6_16_6","Numérico",1,"1"
"Compartía alimentos persona 6 víctima de desaparición forzada","AP6_16_6","Numérico",1,"2"
"Compartía alimentos persona 6 víctima de desaparición forzada","AP6_16_6","Numérico",1,"9"
"Compartía alimentos persona 6 víctima de desaparición forzada","AP6_16_6","Numérico",1,"b"
"Regresó vivo persona 6","AP6_17_6","Numérico",1,"1"
"Regresó vivo persona 6","AP6_17_6","Numérico",1,"2"
"Regresó vivo persona 6","AP6_17_6","Numérico",1,"3"
"Regresó vivo persona 6","AP6_17_6","Numérico",1,"9"
"Regresó vivo persona 6","AP6_17_6","Numérico",1,"b"
"Persona 6 es la misma de secuestro","AP6_18_6","Numérico",1,"1"
"Persona 6 es la misma de secuestro","AP6_18_6","Numérico",1,"2"
"Persona 6 es la misma de secuestro","AP6_18_6","Numérico",1,"9"
"Persona 6 es la misma de secuestro","AP6_18_6","Numérico",1,"b"
"Compartía alimentos persona 7 víctima de desaparición forzada","AP6_16_7","Numérico",1,"1"
"Compartía alimentos persona 7 víctima de desaparición forzada","AP6_16_7","Numérico",1,"2"
"Compartía alimentos persona 7 víctima de desaparición forzada","AP6_16_7","Numérico",1,"9"
"Compartía alimentos persona 7 víctima de desaparición forzada","AP6_16_7","Numérico",1,"b"
"Regresó vivo persona 7","AP6_17_7","Numérico",1,"1"
"Regresó vivo persona 7","AP6_17_7","Numérico",1,"2"
"Regresó vivo persona 7","AP6_17_7","Numérico",1,"3"
"Regresó vivo persona 7","AP6_17_7","Numérico",1,"9"
"Regresó vivo persona 7","AP6_17_7","Numérico",1,"b"
"Persona 7 es la misma de secuestro","AP6_18_7","Numérico",1,"1"
"Persona 7 es la misma de secuestro","AP6_18_7","Numérico",1,"2"
"Persona 7 es la misma de secuestro","AP6_18_7","Numérico",1,"9"
"Persona 7 es la misma de secuestro","AP6_18_7","Numérico",1,"b"
"Hogar víctima de homicidio antes de 2024","AP6_19","Numérico",1,"1"
"Hogar víctima de homicidio antes de 2024","AP6_19","Numérico",1,"2"
"Hogar víctima de homicidio antes de 2024","AP6_19","Numérico",1,"9"
"Hogar víctima de homicidio durante 2024","AP6_20_1","Numérico",1,"1"
"Hogar víctima de homicidio durante 2024","AP6_20_1","Numérico",1,"2"
"Hogar víctima de homicidio durante 2024","AP6_20_1","Numérico",1,"9"
"Número de integrantes víctimas de homicidio","AP6_20_2","Numérico",2,"01…30"
"Número de integrantes víctimas de homicidio","AP6_20_2","Numérico",2,"b"
"Compartía alimentos persona 1 víctima de homicidio","AP6_21_1","Numérico",1,"1"
"Compartía alimentos persona 1 víctima de homicidio","AP6_21_1","Numérico",1,"2"
"Compartía alimentos persona 1 víctima de homicidio","AP6_21_1","Numérico",1,"9"
"Compartía alimentos persona 1 víctima de homicidio","AP6_21_1","Numérico",1,"b"
"Persona 1 misma de secuestro o desaparición forzada","AP6_22_1","Numérico",1,"1"
"Persona 1 misma de secuestro o desaparición forzada","AP6_22_1","Numérico",1,"2"
"Persona 1 misma de secuestro o desaparición forzada","AP6_22_1","Numérico",1,"9"
"Persona 1 misma de secuestro o desaparición forzada","AP6_22_1","Numérico",1,"b"
"Compartía alimentos persona 2 víctima de homicidio","AP6_21_2","Numérico",1,"1"
"Compartía alimentos persona 2 víctima de homicidio","AP6_21_2","Numérico",1,"2"
"Compartía alimentos persona 2 víctima de homicidio","AP6_21_2","Numérico",1,"9"
"Compartía alimentos persona 2 víctima de homicidio","AP6_21_2","Numérico",1,"b"
"Persona 2 misma de secuestro o desaparición forzada","AP6_22_2","Numérico",1,"1"
"Persona 2 misma de secuestro o desaparición forzada","AP6_22_2","Numérico",1,"2"
"Persona 2 misma de secuestro o desaparición forzada","AP6_22_2","Numérico",1,"9"
"Persona 2 misma de secuestro o desaparición forzada","AP6_22_2","Numérico",1,"b"
"Compartía alimentos persona 3 víctima de homicidio","AP6_21_3","Numérico",1,"1"
"Compartía alimentos persona 3 víctima de homicidio","AP6_21_3","Numérico",1,"2"
"Compartía alimentos persona 3 víctima de homicidio","AP6_21_3","Numérico",1,"9"
"Compartía alimentos persona 3 víctima de homicidio","AP6_21_3","Numérico",1,"b"
"Persona 3 misma de secuestro o desaparición forzada","AP6_22_3","Numérico",1,"1"
"Persona 3 misma de secuestro o desaparición forzada","AP6_22_3","Numérico",1,"2"
"Persona 3 misma de secuestro o desaparición forzada","AP6_22_3","Numérico",1,"9"
"Persona 3 misma de secuestro o desaparición forzada","AP6_22_3","Numérico",1,"b"
"Compartía alimentos persona 4 víctima de homicidio","AP6_21_4","Numérico",1,"1"
"Compartía alimentos persona 4 víctima de homicidio","AP6_21_4","Numérico",1,"2"
"Compartía alimentos persona 4 víctima de homicidio","AP6_21_4","Numérico",1,"9"
"Compartía alimentos persona 4 víctima de homicidio","AP6_21_4","Numérico",1,"b"
"Persona 4 misma de secuestro o desaparición forzada","AP6_22_4","Numérico",1,"1"
"Persona 4 misma de secuestro o desaparición forzada","AP6_22_4","Numérico",1,"2"
"Persona 4 misma de secuestro o desaparición forzada","AP6_22_4","Numérico",1,"9"
"Persona 4 misma de secuestro o desaparición forzada","AP6_22_4","Numérico",1,"b"
"Compartía alimentos persona 5 víctima de homicidio","AP6_21_5","Numérico",1,"1"
"Compartía alimentos persona 5 víctima de homicidio","AP6_21_5","Numérico",1,"2"
"Compartía alimentos persona 5 víctima de homicidio","AP6_21_5","Numérico",1,"9"
"Compartía alimentos persona 5 víctima de homicidio","AP6_21_5","Numérico",1,"b"
"Persona 5 misma de secuestro o desaparición forzada","AP6_22_5","Numérico",1,"1"
"Persona 5 misma de secuestro o desaparición forzada","AP6_22_5","Numérico",1,"2"
"Persona 5 misma de secuestro o desaparición forzada","AP6_22_5","Numérico",1,"9"
"Persona 5 misma de secuestro o desaparición forzada","AP6_22_5","Numérico",1,"b"
"Compartía alimentos persona 6 víctima de homicidio","AP6_21_6","Numérico",1,"1"
"Compartía alimentos persona 6 víctima de homicidio","AP6_21_6","Numérico",1,"2"
"Compartía alimentos persona 6 víctima de homicidio","AP6_21_6","Numérico",1,"9"
"Compartía alimentos persona 6 víctima de homicidio","AP6_21_6","Numérico",1,"b"
"Persona 6 misma de secuestro o desaparición forzada","AP6_22_6","Numérico",1,"1"
"Persona 6 misma de secuestro o desaparición forzada","AP6_22_6","Numérico",1,"2"
"Persona 6 misma de secuestro o desaparición forzada","AP6_22_6","Numérico",1,"9"
"Persona 6 misma de secuestro o desaparición forzada","AP6_22_6","Numérico",1,"b"
"Compartía alimentos persona 7 víctima de homicidio","AP6_21_7","Numérico",1,"1"
"Compartía alimentos persona 7 víctima de homicidio","AP6_21_7","Numérico",1,"2"
"Compartía alimentos persona 7 víctima de homicidio","AP6_21_7","Numérico",1,"9"
"Compartía alimentos persona 7 víctima de homicidio","AP6_21_7","Numérico",1,"b"
"Persona 7 misma de secuestro o desaparición forzada","AP6_22_7","Numérico",1,"1"
"Persona 7 misma de secuestro o desaparición forzada","AP6_22_7","Numérico",1,"2"
"Persona 7 misma de secuestro o desaparición forzada","AP6_22_7","Numérico",1,"9"
"Persona 7 misma de secuestro o desaparición forzada","AP6_22_7","Numérico",1,"b"
"Víctima delitos grupo B antes de 2024","AP7_1","Numérico",1,"1"
"Víctima delitos grupo B antes de 2024","AP7_1","Numérico",1,"2"
"Víctima delitos grupo B antes de 2024","AP7_1","Numérico",1,"9"
"Víctima delitos grupo B durante 2025","AP7_2","Numérico",1,"1"
"Víctima delitos grupo B durante 2025","AP7_2","Numérico",1,"2"
"Víctima delitos grupo B durante 2025","AP7_2","Numérico",1,"9"
"Víctima de robo o asalto","AP7_3_05","Numérico",1,"1"
"Víctima de robo o asalto","AP7_3_05","Numérico",1,"2"
"Víctima de robo o asalto","AP7_3_05","Numérico",1,"9"
"Número de veces víctima de robo o asalto","AP7_4_05","Numérico",2,"01,…,99"
"Número de veces víctima de robo o asalto","AP7_4_05","Numérico",2,"b"
"Víctima de robo en forma distinta","AP7_3_06","Numérico",1,"1"
"Víctima de robo en forma distinta","AP7_3_06","Numérico",1,"2"
"Víctima de robo en forma distinta","AP7_3_06","Numérico",1,"9"
"Número de veces víctima de robo en forma distinta","AP7_4_06","Numérico",2,"01,…,99"
"Número de veces víctima de robo en forma distinta","AP7_4_06","Numérico",2,"b"
"Víctima de fraude bancario","AP7_3_07","Numérico",1,"1"
"Víctima de fraude bancario","AP7_3_07","Numérico",1,"2"
"Víctima de fraude bancario","AP7_3_07","Numérico",1,"9"
"Número de veces víctima de fraude bancario","AP7_4_07","Numérico",2,"01,…,99"
"Número de veces víctima de fraude bancario","AP7_4_07","Numérico",2,"b"
"Víctima  de fraude al consumidor","AP7_3_08","Numérico",1,"1"
"Víctima  de fraude al consumidor","AP7_3_08","Numérico",1,"2"
"Víctima  de fraude al consumidor","AP7_3_08","Numérico",1,"9"
"Número de veces víctima de fraude al consumidor","AP7_4_08","Numérico",2,"01,…,99"
"Número de veces víctima de fraude al consumidor","AP7_4_08","Numérico",2,"b"
"Víctima de extorsión","AP7_3_09","Numérico",1,"1"
"Víctima de extorsión","AP7_3_09","Numérico",1,"2"
"Víctima de extorsión","AP7_3_09","Numérico",1,"9"
"Número de veces víctima de extorsión","AP7_4_09","Numérico",2,"01,…,99"
"Número de veces víctima de extorsión","AP7_4_09","Numérico",2,"b"
"Víctima de amenazas","AP7_3_10","Numérico",1,"1"
"Víctima de amenazas","AP7_3_10","Numérico",1,"2"
"Víctima de amenazas","AP7_3_10","Numérico",1,"9"
"Número de veces víctima de amenazas","AP7_4_10","Numérico",2,"01,…,99 "
"Número de veces víctima de amenazas","AP7_4_10","Numérico",2,"b"
"Víctima de lesiones","AP7_3_11","Numérico",1,"1"
"Víctima de lesiones","AP7_3_11","Numérico",1,"2"
"Víctima de lesiones","AP7_3_11","Numérico",1,"9"
"Número de veces víctima de lesiones","AP7_4_11","Numérico",2,"01,…,99 "
"Número de veces víctima de lesiones","AP7_4_11","Numérico",2,"b"
"Víctima de secuestro","AP7_3_12","Numérico",1,"1"
"Víctima de secuestro","AP7_3_12","Numérico",1,"2"
"Víctima de secuestro","AP7_3_12","Numérico",1,"9"
"Número de veces víctima de secuestro","AP7_4_12","Numérico",2,"01,…,99 "
"Número de veces víctima de secuestro","AP7_4_12","Numérico",2,"b"
"Víctima de hostigamiento o intimidación sexual, manoseo, exhibicionismo o intento de violación","AP7_3_13","Numérico",1,"1"
"Víctima de hostigamiento o intimidación sexual, manoseo, exhibicionismo o intento de violación","AP7_3_13","Numérico",1,"2"
"Víctima de hostigamiento o intimidación sexual, manoseo, exhibicionismo o intento de violación","AP7_3_13","Numérico",1,"9"
"Número de veces víctima de hostigamiento o intimidación sexual, manoseo, exhibicionismo o intento

de violación","AP7_4_13","Numérico",2,"01,…,99"
"Número de veces víctima de hostigamiento o intimidación sexual, manoseo, exhibicionismo o intento

de violación","AP7_4_13","Numérico",2,"b"
"Víctima de violación sexual","AP7_3_14","Numérico",1,"1"
"Víctima de violación sexual","AP7_3_14","Numérico",1,"2"
"Víctima de violación sexual","AP7_3_14","Numérico",1,"9"
"Número de veces víctima de violación sexual","AP7_4_14","Numérico",2,"01,…,99 "
"Número de veces víctima de violación sexual","AP7_4_14","Numérico",2,"b"
"Víctima de otros delitos","AP7_3_15","Numérico",1,"1"
"Víctima de otros delitos","AP7_3_15","Numérico",1,"2"
"Víctima de otros delitos","AP7_3_15","Numérico",1,"9"
"Número de veces víctima de otros delitos","AP7_4_15","Numérico",2,"01,…,99"
"Número de veces víctima de otros delitos","AP7_4_15","Numérico",2,"b"
"Factor hogar","FAC_HOG","Numérico",6,"000001,…,999999"
"Factor de personas elegidas","FAC_ELE","Numérico",6,"000001,…,999999"
"Factor hogar del área urbana de interés","FAC_HOG_AM","Numérico",6,"000001,…,999999"
"Factor de personas elegidas en área urbana de interés","FAC_ELE_AM","Numérico",6,"000001,…,999999"
"Dominio","DOMINIO","Alfanumérico",1,"U"
"Dominio","DOMINIO","Alfanumérico",1,"C"
"Dominio","DOMINIO","Alfanumérico",1,"R"
"Estrato sociodemográfico","ESTRATO","Numérico",1,"1"
"Estrato sociodemográfico","ESTRATO","Numérico",1,"2"
"Estrato sociodemográfico","ESTRATO","Numérico",1,"3"
"Estrato sociodemográfico","ESTRATO","Numérico",1,"4"
"Estrato de diseño muestral","EST_DIS","Carácter",3,"001,…,607"
"Unidad primaria de muestreo","UPM_DIS","Carácter",7,"0000001,…,9999999"
