"NOMBRE_CAMPO","NEMONICO","TIPO","LONGITUD","RANGO_CLAVES"
"Medidas de protección contra delincuencia: cambiarse de vivienda o lugar de residencia","AP4_11_10","Numérico","1","9"
"Medidas de protección contra delincuencia: Otra medida","AP4_11_11","Numérico","1","1"
"Medidas de protección contra delincuencia: Otra medida","AP4_11_11","Numérico","1","2"
"Medidas de protección contra delincuencia: Otra medida","AP4_11_11","Numérico","1","9"
"Gastos en protección contra delincuencia","AP4_12","Numérico","7","0000000"
"Gastos en protección contra delincuencia","AP4_12","Numérico","7","0000001,…,9999998"
"Gastos en protección contra delincuencia","AP4_12","Numérico","7","9999999"
"Gastos en protección contra delincuencia","AP4_12","Numérico","7","b"
"Acciones en municipio/localidad: construcción/mantenimiento parques y canchas deportivas","AP5_1_01","Numérico","1","1"
"Acciones en municipio/localidad: construcción/mantenimiento parques y canchas deportivas","AP5_1_01","Numérico","1","2"
"Acciones en municipio/localidad: construcción/mantenimiento parques y canchas deportivas","AP5_1_01","Numérico","1","3"
"Acciones en municipio/localidad: construcción/mantenimiento parques y canchas deportivas","AP5_1_01","Numérico","1","9"
"Acciones en municipio/localidad: mejorar el alumbrado","AP5_1_02","Numérico","1","1"
"Acciones en municipio/localidad: mejorar el alumbrado","AP5_1_02","Numérico","1","2"
"Acciones en municipio/localidad: mejorar el alumbrado","AP5_1_02","Numérico","1","3"
"Acciones en municipio/localidad: mejorar el alumbrado","AP5_1_02","Numérico","1","9"
"Acciones en municipio/localidad: mejora de ingreso","AP5_1_03","Numérico","1","1"
"Acciones en municipio/localidad: mejora de ingreso","AP5_1_03","Numérico","1","2"
"Acciones en municipio/localidad: mejora de ingreso","AP5_1_03","Numérico","1","3"
"Acciones en municipio/localidad: mejora de ingreso","AP5_1_03","Numérico","1","9"
"Acciones en municipio/localidad: atender desempleo","AP5_1_04","Numérico","1","1"
"Acciones en municipio/localidad: atender desempleo","AP5_1_04","Numérico","1","2"
"Acciones en municipio/localidad: atender desempleo","AP5_1_04","Numérico","1","3"
"Acciones en municipio/localidad: atender desempleo","AP5_1_04","Numérico","1","9"
"Acciones en municipio/localidad: atención a jóvenes para reducir delincuencia","AP5_1_05","Numérico","1","1"
"Acciones en municipio/localidad: atención a jóvenes para reducir delincuencia","AP5_1_05","Numérico","1","2"
"Acciones en municipio/localidad: atención a jóvenes para reducir delincuencia","AP5_1_05","Numérico","1","3"
"Acciones en municipio/localidad: atención a jóvenes para reducir delincuencia","AP5_1_05","Numérico","1","9"
"Acciones en municipio/localidad: organización de vecinos(as) para contratar seguridad privada","AP5_1_06","Numérico","1","1"
"Acciones en municipio/localidad: organización de vecinos(as) para contratar seguridad privada","AP5_1_06","Numérico","1","2"
"Acciones en municipio/localidad: organización de vecinos(as) para contratar seguridad privada","AP5_1_06","Numérico","1","3"
"Acciones en municipio/localidad: organización de vecinos(as) para contratar seguridad privada","AP5_1_06","Numérico","1","9"
"Acciones en municipio/localidad: policía de barrio","AP5_1_07","Numérico","1","1"
"Acciones en municipio/localidad: policía de barrio","AP5_1_07","Numérico","1","2"
"Acciones en municipio/localidad: policía de barrio","AP5_1_07","Numérico","1","3"
"Acciones en municipio/localidad: policía de barrio","AP5_1_07","Numérico","1","9"
"Acciones en municipio/localidad: operativos contra la delincuencia","AP5_1_08","Numérico","1","1"
"Acciones en municipio/localidad: operativos contra la delincuencia","AP5_1_08","Numérico","1","2"
"Acciones en municipio/localidad: operativos contra la delincuencia","AP5_1_08","Numérico","1","3"
"Acciones en municipio/localidad: operativos contra la delincuencia","AP5_1_08","Numérico","1","9"
"Acciones en municipio/localidad: programas de sensibilización a denunciar","AP5_1_09","Numérico","1","1"
"Acciones en municipio/localidad: programas de sensibilización a denunciar","AP5_1_09","Numérico","1","2"
"Acciones en municipio/localidad: programas de sensibilización a denunciar","AP5_1_09","Numérico","1","3"
"Acciones en municipio/localidad: programas de sensibilización a denunciar","AP5_1_09","Numérico","1","9"
"Acciones en municipio/localidad: mayor patrullaje","AP5_1_10","Numérico","1","1"
"Acciones en municipio/localidad: mayor patrullaje","AP5_1_10","Numérico","1","2"
"Acciones en municipio/localidad: mayor patrullaje","AP5_1_10","Numérico","1","3"
"Acciones en municipio/localidad: mayor patrullaje","AP5_1_10","Numérico","1","9"
"Acciones en municipio/localidad: combatir corrupción","AP5_1_11","Numérico","1","1"
"Acciones en municipio/localidad: combatir corrupción","AP5_1_11","Numérico","1","2"
"Acciones en municipio/localidad: combatir corrupción","AP5_1_11","Numérico","1","3"
"Acciones en municipio/localidad: combatir corrupción","AP5_1_11","Numérico","1","9"
"Acciones en municipio/localidad: combatir narcotráfico","AP5_1_12","Numérico","1","1"
"Acciones en municipio/localidad: combatir narcotráfico","AP5_1_12","Numérico","1","2"
"Acciones en municipio/localidad: combatir narcotráfico","AP5_1_12","Numérico","1","3"
"Acciones en municipio/localidad: combatir narcotráfico","AP5_1_12","Numérico","1","9"
"Acciones en municipio/localidad: actividades o programas para prevenir la violencia y/o la delincuencia","AP5_1_13","Numérico","1","1"
"Acciones en municipio/localidad: actividades o programas para prevenir la violencia y/o la delincuencia","AP5_1_13","Numérico","1","2"
"Acciones en municipio/localidad: actividades o programas para prevenir la violencia y/o la delincuencia","AP5_1_13","Numérico","1","3"
"Acciones en municipio/localidad: actividades o programas para prevenir la violencia y/o la delincuencia","AP5_1_13","Numérico","1","9"
"Acciones en municipio/localidad: otra","AP5_1_14","Numérico","1","1"
"Acciones en municipio/localidad: otra","AP5_1_14","Numérico","1","2"
"Acciones en municipio/localidad: otra","AP5_1_14","Numérico","1","3"
"Acciones en municipio/localidad: otra","AP5_1_14","Numérico","1","9"
"Confianza en vecinos(as)","AP5_2_1","Numérico","1","1"
"Confianza en vecinos(as)","AP5_2_1","Numérico","1","2"
"Confianza en vecinos(as)","AP5_2_1","Numérico","1","3"
"Confianza en vecinos(as)","AP5_2_1","Numérico","1","4"
"Confianza en vecinos(as)","AP5_2_1","Numérico","1","5"
"Confianza en vecinos(as)","AP5_2_1","Numérico","1","9"
"Confianza en compañeros(as) de trabajo/negocio, escuela","AP5_2_2","Numérico","1","1"
"Confianza en compañeros(as) de trabajo/negocio, escuela","AP5_2_2","Numérico","1","2"
"Confianza en compañeros(as) de trabajo/negocio, escuela","AP5_2_2","Numérico","1","3"
"Confianza en compañeros(as) de trabajo/negocio, escuela","AP5_2_2","Numérico","1","4"
"Confianza en compañeros(as) de trabajo/negocio, escuela","AP5_2_2","Numérico","1","5"
"Confianza en compañeros(as) de trabajo/negocio, escuela","AP5_2_2","Numérico","1","9"
"Confianza en familiares o parientes","AP5_2_3","Numérico","1","1"
"Confianza en familiares o parientes","AP5_2_3","Numérico","1","2"
"Confianza en familiares o parientes","AP5_2_3","Numérico","1","3"
"Confianza en familiares o parientes","AP5_2_3","Numérico","1","4"
"Confianza en familiares o parientes","AP5_2_3","Numérico","1","5"
"Confianza en familiares o parientes","AP5_2_3","Numérico","1","9"
"Confianza en amigos(as)","AP5_2_4","Numérico","1","1"
"Confianza en amigos(as)","AP5_2_4","Numérico","1","2"
"Confianza en amigos(as)","AP5_2_4","Numérico","1","3"
"Confianza en amigos(as)","AP5_2_4","Numérico","1","4"
"Confianza en amigos(as)","AP5_2_4","Numérico","1","5"
"Confianza en amigos(as)","AP5_2_4","Numérico","1","9"
"Identificación de Policía de Tránsito Municipal","AP5_3_01","Numérico","1","1"
"Identificación de Policía de Tránsito Municipal","AP5_3_01","Numérico","1","2"
"Identificación de Policía de Tránsito Municipal","AP5_3_01","Numérico","1","3"
"Identificación de Policía de Tránsito Municipal","AP5_3_01","Numérico","1","9"
"Identificación de Policía Preventiva Municipal","AP5_3_02","Numérico","1","1"
"Identificación de Policía Preventiva Municipal","AP5_3_02","Numérico","1","2"
"Identificación de Policía Preventiva Municipal","AP5_3_02","Numérico","1","3"
"Identificación de Policía Preventiva Municipal","AP5_3_02","Numérico","1","9"
"Identificación de Policía Estatal","AP5_3_03","Numérico","1","1"
"Identificación de Policía Estatal","AP5_3_03","Numérico","1","2"
"Identificación de Policía Estatal","AP5_3_03","Numérico","1","9"
"Identificación de Guardia Nacional","AP5_3_04","Numérico","1","1"
"Identificación de Guardia Nacional","AP5_3_04","Numérico","1","2"
"Identificación de Guardia Nacional","AP5_3_04","Numérico","1","9"
"Identificación de Policía Ministerial, Judicial o de Investigación","AP5_3_05","Numérico","1","1"
"Identificación de Policía Ministerial, Judicial o de Investigación","AP5_3_05","Numérico","1","2"
"Identificación de Policía Ministerial, Judicial o de Investigación","AP5_3_05","Numérico","1","9"
"Identificación del Ministerio Público (MP) y Fiscalías Estatales","AP5_3_06","Numérico","1","1"
"Identificación del Ministerio Público (MP) y Fiscalías Estatales","AP5_3_06","Numérico","1","2"
"Identificación del Ministerio Público (MP) y Fiscalías Estatales","AP5_3_06","Numérico","1","9"
"Identificación de la Fiscalía General de la República (FGR)","AP5_3_07","Numérico","1","1"
"Identificación de la Fiscalía General de la República (FGR)","AP5_3_07","Numérico","1","2"
"Identificación de la Fiscalía General de la República (FGR)","AP5_3_07","Numérico","1","9"
"Identificación del Ejército","AP5_3_08","Numérico","1","1"
"Identificación del Ejército","AP5_3_08","Numérico","1","2"
"Identificación del Ejército","AP5_3_08","Numérico","1","9"
"Identificación de la Fuerza Aérea Mexicana","AP5_3_09","Numérico","1","1"
"Identificación de la Fuerza Aérea Mexicana","AP5_3_09","Numérico","1","2"
"Identificación de la Fuerza Aérea Mexicana","AP5_3_09","Numérico","1","9"
"Identificación de la Marina","AP5_3_10","Numérico","1","1"
"Identificación de la Marina","AP5_3_10","Numérico","1","2"
"Identificación de la Marina","AP5_3_10","Numérico","1","9"
"Identificación de jueces","AP5_3_11","Numérico","1","1"
"Identificación de jueces","AP5_3_11","Numérico","1","2"
"Identificación de jueces","AP5_3_11","Numérico","1","9"
"Confianza en Policía de Tránsito Municipal","AP5_4_01","Numérico","1","1"
"Confianza en Policía de Tránsito Municipal","AP5_4_01","Numérico","1","2"
"Confianza en Policía de Tránsito Municipal","AP5_4_01","Numérico","1","3"
"Confianza en Policía de Tránsito Municipal","AP5_4_01","Numérico","1","4"
"Confianza en Policía de Tránsito Municipal","AP5_4_01","Numérico","1","9"
"Confianza en Policía de Tránsito Municipal","AP5_4_01","Numérico","1","b"
"Percepción sobre corrupción de Policía de Tránsito Municipal","AP5_5_01","Numérico","1","1"
"Percepción sobre corrupción de Policía de Tránsito Municipal","AP5_5_01","Numérico","1","2"
"Percepción sobre corrupción de Policía de Tránsito Municipal","AP5_5_01","Numérico","1","9"
"Percepción sobre corrupción de Policía de Tránsito Municipal","AP5_5_01","Numérico","1","b"
"Percepción sobre desempeño de Policía de Tránsito Municipal","AP5_6_01","Numérico","1","1"
"Percepción sobre desempeño de Policía de Tránsito Municipal","AP5_6_01","Numérico","1","2"
"Percepción sobre desempeño de Policía de Tránsito Municipal","AP5_6_01","Numérico","1","3"
"Percepción sobre desempeño de Policía de Tránsito Municipal","AP5_6_01","Numérico","1","4"
"Percepción sobre desempeño de Policía de Tránsito Municipal","AP5_6_01","Numérico","1","9"
"Percepción sobre desempeño de Policía de Tránsito Municipal","AP5_6_01","Numérico","1","b"
"Disposición de Policía de Tránsito Municipal","AP5_7_1","Numérico","1","1"
"Disposición de Policía de Tránsito Municipal","AP5_7_1","Numérico","1","2"
"Disposición de Policía de Tránsito Municipal","AP5_7_1","Numérico","1","9"
"Disposición de Policía de Tránsito Municipal","AP5_7_1","Numérico","1","b"
"Confianza en Policía Preventiva Municipal","AP5_4_02","Numérico","1","1"
"Confianza en Policía Preventiva Municipal","AP5_4_02","Numérico","1","2"
"Confianza en Policía Preventiva Municipal","AP5_4_02","Numérico","1","3"
"Confianza en Policía Preventiva Municipal","AP5_4_02","Numérico","1","4"
"Confianza en Policía Preventiva Municipal","AP5_4_02","Numérico","1","9"
"Confianza en Policía Preventiva Municipal","AP5_4_02","Numérico","1","b"
"Percepción sobre corrupción de Policía Preventiva Municipal","AP5_5_02","Numérico","1","1"
"Percepción sobre corrupción de Policía Preventiva Municipal","AP5_5_02","Numérico","1","2"
"Percepción sobre corrupción de Policía Preventiva Municipal","AP5_5_02","Numérico","1","9"
"Percepción sobre corrupción de Policía Preventiva Municipal","AP5_5_02","Numérico","1","b"
"Percepción sobre desempeño de Policía Preventiva Municipal","AP5_6_02","Numérico","1","1"
"Percepción sobre desempeño de Policía Preventiva Municipal","AP5_6_02","Numérico","1","2"
"Percepción sobre desempeño de Policía Preventiva Municipal","AP5_6_02","Numérico","1","3"
"Percepción sobre desempeño de Policía Preventiva Municipal","AP5_6_02","Numérico","1","4"
"Percepción sobre desempeño de Policía Preventiva Municipal","AP5_6_02","Numérico","1","9"
"Percepción sobre desempeño de Policía Preventiva Municipal","AP5_6_02","Numérico","1","b"
"Disposición de Policía Preventiva Municipal","AP5_7_2","Numérico","1","1"
"Disposición de Policía Preventiva Municipal","AP5_7_2","Numérico","1","2"
"Disposición de Policía Preventiva Municipal","AP5_7_2","Numérico","1","9"
"Disposición de Policía Preventiva Municipal","AP5_7_2","Numérico","1","b"
"Confianza en Policía Estatal","AP5_4_03","Numérico","1","1"
"Confianza en Policía Estatal","AP5_4_03","Numérico","1","2"
"Confianza en Policía Estatal","AP5_4_03","Numérico","1","3"
"Confianza en Policía Estatal","AP5_4_03","Numérico","1","4"
"Confianza en Policía Estatal","AP5_4_03","Numérico","1","9"
"Confianza en Policía Estatal","AP5_4_03","Numérico","1","b"
"Percepción sobre corrupción de Policía Estatal","AP5_5_03","Numérico","1","1"
"Percepción sobre corrupción de Policía Estatal","AP5_5_03","Numérico","1","2"
"Percepción sobre corrupción de Policía Estatal","AP5_5_03","Numérico","1","9"
"Percepción sobre corrupción de Policía Estatal","AP5_5_03","Numérico","1","b"
"Percepción sobre desempeño de Policía Estatal","AP5_6_03","Numérico","1","1"
"Percepción sobre desempeño de Policía Estatal","AP5_6_03","Numérico","1","2"
"Percepción sobre desempeño de Policía Estatal","AP5_6_03","Numérico","1","3"
"Percepción sobre desempeño de Policía Estatal","AP5_6_03","Numérico","1","4"
"Percepción sobre desempeño de Policía Estatal","AP5_6_03","Numérico","1","9"
"Percepción sobre desempeño de Policía Estatal","AP5_6_03","Numérico","1","b"
"Disposición de Policía Estatal","AP5_7_3","Numérico","1","1"
"Disposición de Policía Estatal","AP5_7_3","Numérico","1","2"
"Disposición de Policía Estatal","AP5_7_3","Numérico","1","9"
"Disposición de Policía Estatal","AP5_7_3","Numérico","1","b"
"Confianza en Guardia Nacional","AP5_4_04","Numérico","1","1"
"Confianza en Guardia Nacional","AP5_4_04","Numérico","1","2"
"Confianza en Guardia Nacional","AP5_4_04","Numérico","1","3"
"Confianza en Guardia Nacional","AP5_4_04","Numérico","1","4"
"Confianza en Guardia Nacional","AP5_4_04","Numérico","1","9"
"Confianza en Guardia Nacional","AP5_4_04","Numérico","1","b"
"Percepción sobre corrupción de Guardia Nacional","AP5_5_04","Numérico","1","1"
"Percepción sobre corrupción de Guardia Nacional","AP5_5_04","Numérico","1","2"
"Percepción sobre corrupción de Guardia Nacional","AP5_5_04","Numérico","1","9"
"Percepción sobre corrupción de Guardia Nacional","AP5_5_04","Numérico","1","b"
"Percepción sobre desempeño de Guardia Nacional","AP5_6_04","Numérico","1","1"
"Percepción sobre desempeño de Guardia Nacional","AP5_6_04","Numérico","1","2"
"Percepción sobre desempeño de Guardia Nacional","AP5_6_04","Numérico","1","3"
"Percepción sobre desempeño de Guardia Nacional","AP5_6_04","Numérico","1","4"
"Percepción sobre desempeño de Guardia Nacional","AP5_6_04","Numérico","1","9"
"Percepción sobre desempeño de Guardia Nacional","AP5_6_04","Numérico","1","b"
"Disposición de Guardia Nacional","AP5_7_4","Numérico","1","1"
"Disposición de Guardia Nacional","AP5_7_4","Numérico","1","2"
"Disposición de Guardia Nacional","AP5_7_4","Numérico","1","9"
"Disposición de Guardia Nacional","AP5_7_4","Numérico","1","b"
"Confianza en Policía Ministerial, Judicial o de Investigación","AP5_4_05","Numérico","1","1"
"Confianza en Policía Ministerial, Judicial o de Investigación","AP5_4_05","Numérico","1","2"
"Confianza en Policía Ministerial, Judicial o de Investigación","AP5_4_05","Numérico","1","3"
"Confianza en Policía Ministerial, Judicial o de Investigación","AP5_4_05","Numérico","1","4"
"Confianza en Policía Ministerial, Judicial o de Investigación","AP5_4_05","Numérico","1","9"
"Confianza en Policía Ministerial, Judicial o de Investigación","AP5_4_05","Numérico","1","b"
"Percepción sobre corrupción de Policía Ministerial, Judicial o de Investigación","AP5_5_05","Numérico","1","1"
"Percepción sobre corrupción de Policía Ministerial, Judicial o de Investigación","AP5_5_05","Numérico","1","2"
"Percepción sobre corrupción de Policía Ministerial, Judicial o de Investigación","AP5_5_05","Numérico","1","9"
"Percepción sobre corrupción de Policía Ministerial, Judicial o de Investigación","AP5_5_05","Numérico","1","b"
"Percepción sobre desempeño de Policía Ministerial, Judicial o de Investigación","AP5_6_05","Numérico","1","1"
"Percepción sobre desempeño de Policía Ministerial, Judicial o de Investigación","AP5_6_05","Numérico","1","2"
"Percepción sobre desempeño de Policía Ministerial, Judicial o de Investigación","AP5_6_05","Numérico","1","3"
"Percepción sobre desempeño de Policía Ministerial, Judicial o de Investigación","AP5_6_05","Numérico","1","4"
"Percepción sobre desempeño de Policía Ministerial, Judicial o de Investigación","AP5_6_05","Numérico","1","9"
"Percepción sobre desempeño de Policía Ministerial, Judicial o de Investigación","AP5_6_05","Numérico","1","b"
"Confianza en Ministerio Público (MP) y Fiscalías Estatales","AP5_4_06","Numérico","1","1"
"Confianza en Ministerio Público (MP) y Fiscalías Estatales","AP5_4_06","Numérico","1","2"
"Confianza en Ministerio Público (MP) y Fiscalías Estatales","AP5_4_06","Numérico","1","3"
"Confianza en Ministerio Público (MP) y Fiscalías Estatales","AP5_4_06","Numérico","1","4"
"Confianza en Ministerio Público (MP) y Fiscalías Estatales","AP5_4_06","Numérico","1","9"
"Confianza en Ministerio Público (MP) y Fiscalías Estatales","AP5_4_06","Numérico","1","b"
"Percepción sobre corrupción de Ministerio Público (MP) y Fiscalías Estatales","AP5_5_06","Numérico","1","1"
"Percepción sobre corrupción de Ministerio Público (MP) y Fiscalías Estatales","AP5_5_06","Numérico","1","2"
"Percepción sobre corrupción de Ministerio Público (MP) y Fiscalías Estatales","AP5_5_06","Numérico","1","9"
"Percepción sobre corrupción de Ministerio Público (MP) y Fiscalías Estatales","AP5_5_06","Numérico","1","b"
"Percepción sobre desempeño de Ministerio Público (MP) y Fiscalías Estatales","AP5_6_06","Numérico","1","1"
"Percepción sobre desempeño de Ministerio Público (MP) y Fiscalías Estatales","AP5_6_06","Numérico","1","2"
"Percepción sobre desempeño de Ministerio Público (MP) y Fiscalías Estatales","AP5_6_06","Numérico","1","3"
"Percepción sobre desempeño de Ministerio Público (MP) y Fiscalías Estatales","AP5_6_06","Numérico","1","4"
"Percepción sobre desempeño de Ministerio Público (MP) y Fiscalías Estatales","AP5_6_06","Numérico","1","9"
"Percepción sobre desempeño de Ministerio Público (MP) y Fiscalías Estatales","AP5_6_06","Numérico","1","b"
"Confianza en Fiscalía General de la República (FGR)","AP5_4_07","Numérico","1","1"
"Confianza en Fiscalía General de la República (FGR)","AP5_4_07","Numérico","1","2"
"Confianza en Fiscalía General de la República (FGR)","AP5_4_07","Numérico","1","3"
"Confianza en Fiscalía General de la República (FGR)","AP5_4_07","Numérico","1","4"
"Confianza en Fiscalía General de la República (FGR)","AP5_4_07","Numérico","1","9"
"Confianza en Fiscalía General de la República (FGR)","AP5_4_07","Numérico","1","b"
"Percepción sobre corrupción de Fiscalía General de la República (FGR)","AP5_5_07","Numérico","1","1"
"Percepción sobre corrupción de Fiscalía General de la República (FGR)","AP5_5_07","Numérico","1","2"
"Percepción sobre corrupción de Fiscalía General de la República (FGR)","AP5_5_07","Numérico","1","9"
"Percepción sobre corrupción de Fiscalía General de la República (FGR)","AP5_5_07","Numérico","1","b"
"Percepción sobre desempeño de Fiscalía General de la República (FGR)","AP5_6_07","Numérico","1","1"
"Percepción sobre desempeño de Fiscalía General de la República (FGR)","AP5_6_07","Numérico","1","2"
"Percepción sobre desempeño de Fiscalía General de la República (FGR)","AP5_6_07","Numérico","1","3"
"Percepción sobre desempeño de Fiscalía General de la República (FGR)","AP5_6_07","Numérico","1","4"
"Percepción sobre desempeño de Fiscalía General de la República (FGR)","AP5_6_07","Numérico","1","9"
"Percepción sobre desempeño de Fiscalía General de la República (FGR)","AP5_6_07","Numérico","1","b"
"Confianza en Ejército","AP5_4_08","Numérico","1","1"
"Confianza en Ejército","AP5_4_08","Numérico","1","2"
"Confianza en Ejército","AP5_4_08","Numérico","1","3"
"Confianza en Ejército","AP5_4_08","Numérico","1","4"
"Confianza en Ejército","AP5_4_08","Numérico","1","9"
"Confianza en Ejército","AP5_4_08","Numérico","1","b"
"Percepción sobre corrupción del Ejército","AP5_5_08","Numérico","1","1"
"Percepción sobre corrupción del Ejército","AP5_5_08","Numérico","1","2"
"Percepción sobre corrupción del Ejército","AP5_5_08","Numérico","1","9"
"Percepción sobre corrupción del Ejército","AP5_5_08","Numérico","1","b"
"Percepción sobre desempeño del Ejército","AP5_6_08","Numérico","1","1"
"Percepción sobre desempeño del Ejército","AP5_6_08","Numérico","1","2"
"Percepción sobre desempeño del Ejército","AP5_6_08","Numérico","1","3"
"Percepción sobre desempeño del Ejército","AP5_6_08","Numérico","1","4"
"Percepción sobre desempeño del Ejército","AP5_6_08","Numérico","1","9"
"Percepción sobre desempeño del Ejército","AP5_6_08","Numérico","1","b"
"Confianza en Fuerza Aérea Mexicana","AP5_4_09","Numérico","1","1"
"Confianza en Fuerza Aérea Mexicana","AP5_4_09","Numérico","1","2"
"Confianza en Fuerza Aérea Mexicana","AP5_4_09","Numérico","1","3"
"Confianza en Fuerza Aérea Mexicana","AP5_4_09","Numérico","1","4"
"Confianza en Fuerza Aérea Mexicana","AP5_4_09","Numérico","1","9"
"Confianza en Fuerza Aérea Mexicana","AP5_4_09","Numérico","1","b"
"Percepción sobre corrupción de Fuerza Aérea Mexicana","AP5_5_09","Numérico","1","1"
"Percepción sobre corrupción de Fuerza Aérea Mexicana","AP5_5_09","Numérico","1","2"
"Percepción sobre corrupción de Fuerza Aérea Mexicana","AP5_5_09","Numérico","1","9"
"Percepción sobre corrupción de Fuerza Aérea Mexicana","AP5_5_09","Numérico","1","b"
"Percepción sobre desempeño de Fuerza Aérea Mexicana","AP5_6_09","Numérico","1","1"
"Percepción sobre desempeño de Fuerza Aérea Mexicana","AP5_6_09","Numérico","1","2"
"Percepción sobre desempeño de Fuerza Aérea Mexicana","AP5_6_09","Numérico","1","3"
"Percepción sobre desempeño de Fuerza Aérea Mexicana","AP5_6_09","Numérico","1","4"
"Percepción sobre desempeño de Fuerza Aérea Mexicana","AP5_6_09","Numérico","1","9"
"Percepción sobre desempeño de Fuerza Aérea Mexicana","AP5_6_09","Numérico","1","b"
"Confianza en Marina","AP5_4_10","Numérico","1","1"
"Confianza en Marina","AP5_4_10","Numérico","1","2"
"Confianza en Marina","AP5_4_10","Numérico","1","3"
"Confianza en Marina","AP5_4_10","Numérico","1","4"
"Confianza en Marina","AP5_4_10","Numérico","1","9"
"Confianza en Marina","AP5_4_10","Numérico","1","b"
"Percepción sobre corrupción de la Marina","AP5_5_10","Numérico","1","1"
"Percepción sobre corrupción de la Marina","AP5_5_10","Numérico","1","2"
"Percepción sobre corrupción de la Marina","AP5_5_10","Numérico","1","9"
"Percepción sobre corrupción de la Marina","AP5_5_10","Numérico","1","b"
"Percepción sobre desempeño de la Marina","AP5_6_10","Numérico","1","1"
"Percepción sobre desempeño de la Marina","AP5_6_10","Numérico","1","2"
"Percepción sobre desempeño de la Marina","AP5_6_10","Numérico","1","3"
"Percepción sobre desempeño de la Marina","AP5_6_10","Numérico","1","4"
"Percepción sobre desempeño de la Marina","AP5_6_10","Numérico","1","9"
"Percepción sobre desempeño de la Marina","AP5_6_10","Numérico","1","b"
"Confianza en jueces","AP5_4_11","Numérico","1","1"
"Confianza en jueces","AP5_4_11","Numérico","1","2"
"Confianza en jueces","AP5_4_11","Numérico","1","3"
"Confianza en jueces","AP5_4_11","Numérico","1","4"
"Confianza en jueces","AP5_4_11","Numérico","1","9"
"Confianza en jueces","AP5_4_11","Numérico","1","b"
"Percepción sobre corrupción de jueces","AP5_5_11","Numérico","1","1"
"Percepción sobre corrupción de jueces","AP5_5_11","Numérico","1","2"
"Percepción sobre corrupción de jueces","AP5_5_11","Numérico","1","9"
"Percepción sobre corrupción de jueces","AP5_5_11","Numérico","1","b"
"Percepción sobre desempeño de jueces","AP5_6_11","Numérico","1","1"
"Percepción sobre desempeño de jueces","AP5_6_11","Numérico","1","2"
"Percepción sobre desempeño de jueces","AP5_6_11","Numérico","1","3"
"Percepción sobre desempeño de jueces","AP5_6_11","Numérico","1","4"
"Percepción sobre desempeño de jueces","AP5_6_11","Numérico","1","9"
"Percepción sobre desempeño de jueces","AP5_6_11","Numérico","1","b"
"Identificación de Policía de Tránsito Municipal por contacto directo.","AP5_8_01_1","Numérico","1","1"
"Identificación de Policía de Tránsito Municipal por contacto directo.","AP5_8_01_1","Numérico","1","2"
"Identificación de Policía de Tránsito Municipal por contacto directo.","AP5_8_01_1","Numérico","1","9"
"Identificación de Policía de Tránsito Municipal por contacto directo.","AP5_8_01_1","Numérico","1","b"
"Identificación de Policía de Tránsito Municipal porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_01_2","Numérico","1","1"
"Identificación de Policía de Tránsito Municipal porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_01_2","Numérico","1","2"
"Identificación de Policía de Tránsito Municipal porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_01_2","Numérico","1","9"
"Identificación de Policía de Tránsito Municipal porque ha visto a esa autoridad en la calle o vía pública.","AP5_8_01_2","Numérico","1","b"
"Identificación de Policía de Tránsito Municipal porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_01_3","Numérico","1","1"
"Identificación de Policía de Tránsito Municipal porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_01_3","Numérico","1","2"
"Identificación de Policía de Tránsito Municipal porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_01_3","Numérico","1","9"
"Identificación de Policía de Tránsito Municipal porque le han platicado de esa autoridad familiares vecinos(as) o amigos(as).","AP5_8_01_3","Numérico","1","b"
"Identificación de Policía de Tránsito Municipal porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_01_4","Numérico","1","1"
"Identificación de Policía de Tránsito Municipal porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_01_4","Numérico","1","2"
"Identificación de Policía de Tránsito Municipal porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_01_4","Numérico","1","9"
"Identificación de Policía de Tránsito Municipal porque ha leído, visto o escuchado de esa autoridad en medios de comunicación o en internet.","AP5_8_01_4","Numérico","1","b"
"Identificación de Policía de Tránsito Municipal. Otro","AP5_8_01_5","Numérico","1","1"
"Identificación de Policía de Tránsito Municipal. Otro","AP5_8_01_5","Numérico","1","2"
"Identificación de Policía de Tránsito Municipal. Otro","AP5_8_01_5","Numérico","1","9"
"Identificación de Policía de Tránsito Municipal. Otro","AP5_8_01_5","Numérico","1","b"
"Identificación de Policía Preventiva Municipal por contacto directo.","AP5_8_02_1","Numérico","1","1"
"Identificación de Policía Preventiva Municipal por contacto directo.","AP5_8_02_1","Numérico","1","2"
"Identificación de Policía Preventiva Municipal por contacto directo.","AP5_8_02_1","Numérico","1","9"
"Identificación de Policía Preventiva Municipal por contacto directo.","AP5_8_02_1","Numérico","1","b"
